oversampler,rf__class_weight,rf__criterion,rf__max_depth,rf__max_features,rf__n_estimators,undersampler,Accuracy
passthrough,balanced_subsample,entropy,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
passthrough,balanced_subsample,entropy,100.0,sqrt,1000,NearMiss(),0.4050119781940279
passthrough,balanced_subsample,entropy,100.0,log2,10,passthrough,0.71621030960061
passthrough,balanced_subsample,entropy,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
passthrough,balanced_subsample,entropy,100.0,log2,10,NearMiss(),0.382480847015961
passthrough,balanced_subsample,entropy,100.0,log2,100,passthrough,0.7255018310872535
passthrough,balanced_subsample,entropy,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
passthrough,balanced_subsample,entropy,100.0,log2,100,NearMiss(),0.40756741607853597
passthrough,balanced_subsample,entropy,100.0,log2,500,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
passthrough,balanced_subsample,entropy,100.0,log2,500,NearMiss(),0.40640651484406787
passthrough,balanced_subsample,entropy,100.0,log2,1000,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
passthrough,balanced_subsample,entropy,100.0,log2,1000,NearMiss(),0.4050119781940279
passthrough,balanced_subsample,entropy,100.0,,10,passthrough,0.7206245907338092
passthrough,balanced_subsample,entropy,100.0,,10,RandomUnderSampler(random_state=1410950),0.6117030593574083
passthrough,balanced_subsample,entropy,100.0,,10,NearMiss(),0.35367820831009106
passthrough,balanced_subsample,entropy,100.0,,100,passthrough,0.73548671350154
passthrough,balanced_subsample,entropy,100.0,,100,RandomUnderSampler(random_state=1410950),0.6346955329016334
passthrough,balanced_subsample,entropy,100.0,,100,NearMiss(),0.35878585037093325
passthrough,balanced_subsample,entropy,100.0,,500,passthrough,0.7347917357198099
passthrough,balanced_subsample,entropy,100.0,,500,RandomUnderSampler(random_state=1410950),0.637484067250351
passthrough,balanced_subsample,entropy,100.0,,500,NearMiss(),0.3590170605053747
passthrough,balanced_subsample,entropy,100.0,,1000,passthrough,0.7354880608799459
passthrough,balanced_subsample,entropy,100.0,,1000,RandomUnderSampler(random_state=1410950),0.634928898841524
passthrough,balanced_subsample,entropy,100.0,,1000,NearMiss(),0.3578558897952254
passthrough,balanced_subsample,entropy,500.0,sqrt,10,passthrough,0.71621030960061
passthrough,balanced_subsample,entropy,500.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
passthrough,balanced_subsample,entropy,500.0,sqrt,10,NearMiss(),0.382480847015961
passthrough,balanced_subsample,entropy,500.0,sqrt,100,passthrough,0.7255018310872535
passthrough,balanced_subsample,entropy,500.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
passthrough,balanced_subsample,entropy,500.0,sqrt,100,NearMiss(),0.40756741607853597
passthrough,balanced_subsample,entropy,500.0,sqrt,500,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,500.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
passthrough,balanced_subsample,entropy,500.0,sqrt,500,NearMiss(),0.40640651484406787
passthrough,balanced_subsample,entropy,500.0,sqrt,1000,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,500.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
passthrough,balanced_subsample,entropy,500.0,sqrt,1000,NearMiss(),0.4050119781940279
passthrough,balanced_subsample,entropy,500.0,log2,10,passthrough,0.71621030960061
passthrough,balanced_subsample,entropy,500.0,log2,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
passthrough,balanced_subsample,entropy,500.0,log2,10,NearMiss(),0.382480847015961
passthrough,balanced_subsample,entropy,500.0,log2,100,passthrough,0.7255018310872535
passthrough,balanced_subsample,entropy,500.0,log2,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
passthrough,balanced_subsample,entropy,500.0,log2,100,NearMiss(),0.40756741607853597
passthrough,balanced_subsample,entropy,500.0,log2,500,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,500.0,log2,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
passthrough,balanced_subsample,entropy,500.0,log2,500,NearMiss(),0.40640651484406787
passthrough,balanced_subsample,entropy,500.0,log2,1000,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,500.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
passthrough,balanced_subsample,entropy,500.0,log2,1000,NearMiss(),0.4050119781940279
passthrough,balanced_subsample,entropy,500.0,,10,passthrough,0.7206245907338092
passthrough,balanced_subsample,entropy,500.0,,10,RandomUnderSampler(random_state=1410950),0.6117030593574083
passthrough,balanced_subsample,entropy,500.0,,10,NearMiss(),0.35367820831009106
passthrough,balanced_subsample,entropy,500.0,,100,passthrough,0.73548671350154
passthrough,balanced_subsample,entropy,500.0,,100,RandomUnderSampler(random_state=1410950),0.6346955329016334
passthrough,balanced_subsample,entropy,500.0,,100,NearMiss(),0.35878585037093325
passthrough,balanced_subsample,entropy,500.0,,500,passthrough,0.7347917357198099
passthrough,balanced_subsample,entropy,500.0,,500,RandomUnderSampler(random_state=1410950),0.637484067250351
passthrough,balanced_subsample,entropy,500.0,,500,NearMiss(),0.3590170605053747
passthrough,balanced_subsample,entropy,500.0,,1000,passthrough,0.7354880608799459
passthrough,balanced_subsample,entropy,500.0,,1000,RandomUnderSampler(random_state=1410950),0.634928898841524
passthrough,balanced_subsample,entropy,500.0,,1000,NearMiss(),0.3578558897952254
passthrough,balanced_subsample,entropy,,sqrt,10,passthrough,0.71621030960061
passthrough,balanced_subsample,entropy,,sqrt,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
passthrough,balanced_subsample,entropy,,sqrt,10,NearMiss(),0.382480847015961
passthrough,balanced_subsample,entropy,,sqrt,100,passthrough,0.7255018310872535
passthrough,balanced_subsample,entropy,,sqrt,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
passthrough,balanced_subsample,entropy,,sqrt,100,NearMiss(),0.40756741607853597
passthrough,balanced_subsample,entropy,,sqrt,500,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,,sqrt,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
passthrough,balanced_subsample,entropy,,sqrt,500,NearMiss(),0.40640651484406787
passthrough,balanced_subsample,entropy,,sqrt,1000,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
passthrough,balanced_subsample,entropy,,sqrt,1000,NearMiss(),0.4050119781940279
passthrough,balanced_subsample,entropy,,log2,10,passthrough,0.71621030960061
passthrough,balanced_subsample,entropy,,log2,10,RandomUnderSampler(random_state=1410950),0.5945180562180166
passthrough,balanced_subsample,entropy,,log2,10,NearMiss(),0.382480847015961
passthrough,balanced_subsample,entropy,,log2,100,passthrough,0.7255018310872535
passthrough,balanced_subsample,entropy,,log2,100,RandomUnderSampler(random_state=1410950),0.6240143253272109
passthrough,balanced_subsample,entropy,,log2,100,NearMiss(),0.40756741607853597
passthrough,balanced_subsample,entropy,,log2,500,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,,log2,500,RandomUnderSampler(random_state=1410950),0.6302852939036516
passthrough,balanced_subsample,entropy,,log2,500,NearMiss(),0.40640651484406787
passthrough,balanced_subsample,entropy,,log2,1000,passthrough,0.7280572689717617
passthrough,balanced_subsample,entropy,,log2,1000,RandomUnderSampler(random_state=1410950),0.6265686853089942
passthrough,balanced_subsample,entropy,,log2,1000,NearMiss(),0.4050119781940279
passthrough,balanced_subsample,entropy,,,10,passthrough,0.7206245907338092
passthrough,balanced_subsample,entropy,,,10,RandomUnderSampler(random_state=1410950),0.6117030593574083
passthrough,balanced_subsample,entropy,,,10,NearMiss(),0.35367820831009106
passthrough,balanced_subsample,entropy,,,100,passthrough,0.73548671350154
passthrough,balanced_subsample,entropy,,,100,RandomUnderSampler(random_state=1410950),0.6346955329016334
passthrough,balanced_subsample,entropy,,,100,NearMiss(),0.35878585037093325
passthrough,balanced_subsample,entropy,,,500,passthrough,0.7347917357198099
passthrough,balanced_subsample,entropy,,,500,RandomUnderSampler(random_state=1410950),0.637484067250351
passthrough,balanced_subsample,entropy,,,500,NearMiss(),0.3590170605053747
passthrough,balanced_subsample,entropy,,,1000,passthrough,0.7354880608799459
passthrough,balanced_subsample,entropy,,,1000,RandomUnderSampler(random_state=1410950),0.634928898841524
passthrough,balanced_subsample,entropy,,,1000,NearMiss(),0.3578558897952254
passthrough,,gini,100.0,sqrt,10,passthrough,0.7166740772478988
passthrough,,gini,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
passthrough,,gini,100.0,sqrt,10,NearMiss(),0.38666068430654477
passthrough,,gini,100.0,sqrt,100,passthrough,0.7315391642481224
passthrough,,gini,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,100.0,sqrt,100,NearMiss(),0.40594113034269225
passthrough,,gini,100.0,sqrt,500,passthrough,0.7371124602860215
passthrough,,gini,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
passthrough,,gini,100.0,sqrt,500,NearMiss(),0.4082634717629907
passthrough,,gini,100.0,sqrt,1000,passthrough,0.7352557728427799
passthrough,,gini,100.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
passthrough,,gini,100.0,sqrt,1000,NearMiss(),0.4043161919852543
passthrough,,gini,100.0,log2,10,passthrough,0.7166740772478988
passthrough,,gini,100.0,log2,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
passthrough,,gini,100.0,log2,10,NearMiss(),0.38666068430654477
passthrough,,gini,100.0,log2,100,passthrough,0.7315391642481224
passthrough,,gini,100.0,log2,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,100.0,log2,100,NearMiss(),0.40594113034269225
passthrough,,gini,100.0,log2,500,passthrough,0.7371124602860215
passthrough,,gini,100.0,log2,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
passthrough,,gini,100.0,log2,500,NearMiss(),0.4082634717629907
passthrough,,gini,100.0,log2,1000,passthrough,0.7352557728427799
passthrough,,gini,100.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
passthrough,,gini,100.0,log2,1000,NearMiss(),0.4043161919852543
passthrough,,gini,100.0,,10,passthrough,0.7352546949400551
passthrough,,gini,100.0,,10,RandomUnderSampler(random_state=1410950),0.606591914112711
passthrough,,gini,100.0,,10,NearMiss(),0.3274455591755122
passthrough,,gini,100.0,,100,passthrough,0.7389691477292631
passthrough,,gini,100.0,,100,RandomUnderSampler(random_state=1410950),0.626099258672401
passthrough,,gini,100.0,,100,NearMiss(),0.3316251269904148
passthrough,,gini,100.0,,500,passthrough,0.7450078282685378
passthrough,,gini,100.0,,500,RandomUnderSampler(random_state=1410950),0.6323721135786101
passthrough,,gini,100.0,,500,NearMiss(),0.32953453465592
passthrough,,gini,100.0,,1000,passthrough,0.7431503323982527
passthrough,,gini,100.0,,1000,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,100.0,,1000,NearMiss(),0.32953399570455766
passthrough,,gini,500.0,sqrt,10,passthrough,0.7166740772478988
passthrough,,gini,500.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
passthrough,,gini,500.0,sqrt,10,NearMiss(),0.38666068430654477
passthrough,,gini,500.0,sqrt,100,passthrough,0.7315391642481224
passthrough,,gini,500.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,500.0,sqrt,100,NearMiss(),0.40594113034269225
passthrough,,gini,500.0,sqrt,500,passthrough,0.7371124602860215
passthrough,,gini,500.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
passthrough,,gini,500.0,sqrt,500,NearMiss(),0.4082634717629907
passthrough,,gini,500.0,sqrt,1000,passthrough,0.7352557728427799
passthrough,,gini,500.0,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
passthrough,,gini,500.0,sqrt,1000,NearMiss(),0.4043161919852543
passthrough,,gini,500.0,log2,10,passthrough,0.7166740772478988
passthrough,,gini,500.0,log2,10,RandomUnderSampler(random_state=1410950),0.5880174943612213
passthrough,,gini,500.0,log2,10,NearMiss(),0.38666068430654477
passthrough,,gini,500.0,log2,100,passthrough,0.7315391642481224
passthrough,,gini,500.0,log2,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,500.0,log2,100,NearMiss(),0.40594113034269225
passthrough,,gini,500.0,log2,500,passthrough,0.7371124602860215
passthrough,,gini,500.0,log2,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
passthrough,,gini,500.0,log2,500,NearMiss(),0.4082634717629907
passthrough,,gini,500.0,log2,1000,passthrough,0.7352557728427799
passthrough,,gini,500.0,log2,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
passthrough,,gini,500.0,log2,1000,NearMiss(),0.4043161919852543
passthrough,,gini,500.0,,10,passthrough,0.7352546949400551
passthrough,,gini,500.0,,10,RandomUnderSampler(random_state=1410950),0.606824202149877
passthrough,,gini,500.0,,10,NearMiss(),0.3274455591755122
passthrough,,gini,500.0,,100,passthrough,0.7389691477292631
passthrough,,gini,500.0,,100,RandomUnderSampler(random_state=1410950),0.626099258672401
passthrough,,gini,500.0,,100,NearMiss(),0.3316251269904148
passthrough,,gini,500.0,,500,passthrough,0.7450078282685378
passthrough,,gini,500.0,,500,RandomUnderSampler(random_state=1410950),0.6323721135786101
passthrough,,gini,500.0,,500,NearMiss(),0.32953453465592
passthrough,,gini,500.0,,1000,passthrough,0.7431503323982527
passthrough,,gini,500.0,,1000,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,500.0,,1000,NearMiss(),0.32953399570455766
passthrough,,gini,,sqrt,10,passthrough,0.7169063652850649
passthrough,,gini,,sqrt,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
passthrough,,gini,,sqrt,10,NearMiss(),0.38666068430654477
passthrough,,gini,,sqrt,100,passthrough,0.7315391642481224
passthrough,,gini,,sqrt,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,,sqrt,100,NearMiss(),0.40594113034269225
passthrough,,gini,,sqrt,500,passthrough,0.7371124602860215
passthrough,,gini,,sqrt,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
passthrough,,gini,,sqrt,500,NearMiss(),0.4082634717629907
passthrough,,gini,,sqrt,1000,passthrough,0.7352557728427799
passthrough,,gini,,sqrt,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
passthrough,,gini,,sqrt,1000,NearMiss(),0.4043161919852543
passthrough,,gini,,log2,10,passthrough,0.7166740772478988
passthrough,,gini,,log2,10,RandomUnderSampler(random_state=1410950),0.5877852063240553
passthrough,,gini,,log2,10,NearMiss(),0.38666068430654477
passthrough,,gini,,log2,100,passthrough,0.7315391642481224
passthrough,,gini,,log2,100,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,,log2,100,NearMiss(),0.40594113034269225
passthrough,,gini,,log2,500,passthrough,0.7371124602860215
passthrough,,gini,,log2,500,RandomUnderSampler(random_state=1410950),0.6258710127704525
passthrough,,gini,,log2,500,NearMiss(),0.4082634717629907
passthrough,,gini,,log2,1000,passthrough,0.7352557728427799
passthrough,,gini,,log2,1000,RandomUnderSampler(random_state=1410950),0.6247098420603032
passthrough,,gini,,log2,1000,NearMiss(),0.4043161919852543
passthrough,,gini,,,10,passthrough,0.7352546949400551
passthrough,,gini,,,10,RandomUnderSampler(random_state=1410950),0.606824202149877
passthrough,,gini,,,10,NearMiss(),0.3274455591755122
passthrough,,gini,,,100,passthrough,0.7389691477292631
passthrough,,gini,,,100,RandomUnderSampler(random_state=1410950),0.626099258672401
passthrough,,gini,,,100,NearMiss(),0.3316251269904148
passthrough,,gini,,,500,passthrough,0.7450078282685378
passthrough,,gini,,,500,RandomUnderSampler(random_state=1410950),0.6323721135786101
passthrough,,gini,,,500,NearMiss(),0.32953453465592
passthrough,,gini,,,1000,passthrough,0.7431503323982527
passthrough,,gini,,,1000,RandomUnderSampler(random_state=1410950),0.6298164062184208
passthrough,,gini,,,1000,NearMiss(),0.32953399570455766
passthrough,,entropy,100.0,sqrt,10,passthrough,0.7180675359952141
passthrough,,entropy,100.0,sqrt,10,RandomUnderSampler(random_state=1410950),0.597069182491626
passthrough,,entropy,100.0,sqrt,10,NearMiss(),0.39828020620279125
passthrough,,entropy,100.0,sqrt,100,passthrough,0.734557830828557
passthrough,,entropy,100.0,sqrt,100,RandomUnderSampler(random_state=1410950),0.6288910267292929
passthrough,,entropy,100.0,sqrt,100,NearMiss(),0.4077978177859339
passthrough,,entropy,100.0,sqrt,500,passthrough,0.7389710340590313
passthrough,,entropy,100.0,sqrt,500,RandomUnderSampler(random_state=1410950),0.6288894098752058
passthrough,,entropy,100.0,sqrt,500,NearMiss(),0.40362148367920536
